episodio,recompensa_total,pasos,epsilon,q_values_mean,td_errors_mean
593,-72.90000109374523,1600,0.5524475938686991,3.7192885400457234,0.06126451115954214
594,-12.550000127404928,1600,0.5518951462748304,3.6963941604717716,0.020486668045689112
595,-69.95000104606152,1600,0.5513432511285555,3.6215686928549014,0.04565920811335093
596,-76.5500010624528,1600,0.5507919078774269,3.7474650128670035,0.06971682155390155
597,-35.75000050663948,1600,0.5502411159695495,3.758477530603621,0.007198234562911201
598,-21.100000344216824,1600,0.5496908748535799,3.665658011102809,0.034842290586951874
599,-59.550000842660666,1600,0.5491411839787264,3.850412221920829,0.0639335902177781
600,-56.050000596791506,1600,0.5485920427947476,3.681932229703888,0.05302289290261849
601,-59.50000089034438,1600,0.5480434507519528,3.9169476143470163,0.03749399781192876
602,-12.45000010728836,1600,0.5474954073012008,3.8207047860570276,0.01573321239999755
603,-139.70000210404396,1600,0.5469479118938997,3.9171476885234697,0.09805536321545683
604,-53.20000051707029,1600,0.5464009639820058,3.736322188949777,0.056806161898053785
605,-60.50000091642141,1600,0.5458545630180238,3.8151922942495045,0.04456942313156075
606,-98.9500014744699,1600,0.5453087084550058,3.9225554033256276,0.058180885873839384
607,-49.05000074580312,1600,0.5447633997465507,3.781489769582118,0.05138249172061774
608,-74.80000109225512,1600,0.5442186363468042,3.791458435555378,0.042834785391793334
609,-121.5500017143786,1600,0.5436744177104574,3.9407363426553785,0.08575713773479114
610,-80.1000010855496,1600,0.543130743292747,4.011264188377691,0.0806097300832613
611,-5.70000009611249,1600,0.5425876125494543,3.906247391227818,0.010368475975224948
612,-39.950000543147326,1600,0.5420450249369049,3.958913532039742,0.043237770629909
613,-67.80000095069408,1600,0.5415029799119679,3.8728760986218798,0.042824428389613284
614,-70.00000097975135,1600,0.540961476932056,3.9652073069899108,0.04152076331902432
615,-23.85000017657876,1600,0.5404205154551239,3.860316639482796,0.01898192926194887
616,-9.900000099092722,1600,0.5398800949396688,4.091437961905201,0.011433985057895871
617,-58.55000089481473,1600,0.5393402148447292,3.842141386461687,0.03588163087070417
618,-31.55000051110983,1600,0.5388008746298845,3.8428967257625106,0.038770446447614966
619,-90.65000135824084,1600,0.5382620737552546,4.0991127594894365,0.0752912847392917
620,-3.000000037252903,1600,0.5377238116814993,3.8579158207120483,0.010494771468540613
621,0.0,1600,0.5371860878698178,3.973290133764424,0.008565079221805705
622,-2.0,1600,0.536648901781948,3.8554486815646514,0.008776514751578073
623,-102.7500015348196,1600,0.5361122528801661,4.03884014546688,0.06799693974160949
624,-15.850000135600567,1600,0.5355761406272859,4.057352955333846,0.021182976049364078
625,-4.400000028312206,1600,0.5350405644866586,3.886239094534537,0.011696004943220562
626,-65.55000085383654,1600,0.534505523922172,4.070968509719854,0.06723052430682874
627,-89.60000129789114,1600,0.5339710183982498,4.122317445171023,0.07818837623736426
628,-97.60000145807862,1600,0.5334370473798515,4.084694250757616,0.057637206175142695
629,-65.15000096708536,1600,0.5329036103324717,3.9225748191854892,0.04178422225396135
630,-73.90000106394291,1600,0.5323707067221393,3.933742604220823,0.035823805500385254
631,-30.95000046119094,1600,0.5318383360154171,4.165520344065705,0.02099034386909314
632,-13.850000187754631,1600,0.5313064976794016,4.050394639283056,0.0174475908996265
633,-95.90000146627426,1600,0.5307751911817222,3.96085364588631,0.08072785459998659
634,-7.700000017881393,1600,0.5302444159905405,4.130931106832346,0.0141405899177752
635,-100.3000013269484,1600,0.5297141715745499,4.131038714591541,0.08574164095488848
636,-77.10000116378069,1600,0.5291844574029754,3.9966824409009476,0.06452436474560139
637,-54.050000827759504,1600,0.5286552729455724,4.038840196809043,0.0439993279083959
638,-48.70000072568655,1600,0.5281266176726268,4.0339526282647835,0.026114160138051155
639,-25.400000382214785,1600,0.5275984910549542,4.264778586309215,0.008414369571312577
640,-1.0,1600,0.5270708925638992,4.1548350943347465,0.008925996251348932
641,-25.900000371038914,1600,0.5265438216713353,4.013843210840171,0.03206328796636062
642,-24.000000208616257,1600,0.5260172778496639,3.9832821721912177,0.023564552299712535
643,-46.950000628829,1600,0.5254912605718143,4.0029252757880975,0.04003407410273491
644,-129.2500017993152,1600,0.5249657693112425,4.1916164030300225,0.09745673350523737
645,-94.95000142976642,1600,0.5244408035419312,4.163185019504062,0.08851323743847113
646,-16.350000258535147,1600,0.5239163627383893,4.071908681585976,0.021654174756850036
647,-69.05000103637576,1600,0.5233924463756509,4.079319796425007,0.04097161459815742
648,-59.2500008828938,1600,0.5228690539292752,4.082604780137704,0.06451997020242813
649,-3.3000000417232513,1600,0.5223461848753459,4.256458508056179,0.011595803057867983
650,0.0,1600,0.29997,4.127789853357466,0.008996527836852586
651,-48.050000716000795,1600,0.29967003000000003,4.083109610023832,0.03981065050424135
652,-5.0,1600,0.29937035997000006,4.0657425032576935,0.012602480552209127
653,-36.05000050738454,1600,0.29907098961003004,4.1978149975584795,0.021340488737294938
654,-29.700000327080488,1600,0.29877191862042,4.092395414115919,0.031660331820875874
655,-2.800000011920929,1600,0.2984731467017996,4.158531126921092,0.009092975386999207
656,-53.750000808387995,1600,0.2981746735550978,4.310858701327601,0.050076048996536754
657,-60.65000086650252,1600,0.2978764988815427,4.22440369725207,0.05537886982927323
658,-107.9000015668571,1600,0.2975786223826612,4.126280242272967,0.06265356860923094
659,-57.55000078305602,1600,0.29728104376027853,4.169012926004852,0.059845850154228615
660,-43.20000059530139,1600,0.2969837627165183,4.173848938187669,0.02744317937452118
661,-2.300000011920929,1600,0.29668677895380174,4.229040489554811,0.011370296777657189
662,-79.70000109821558,1600,0.29639009217484796,4.284475847970601,0.048301844429368905
663,-74.05000107362866,1600,0.2960937020826731,4.184535562539615,0.04177588890651889
664,-52.15000072866678,1600,0.29579760838059044,4.261990982247933,0.031205122789389212
665,-46.750000547617674,1600,0.2955018107722098,4.272690060643314,0.05225029371926463
666,-13.050000138580799,1600,0.2952063089614376,4.165812915350474,0.01772590623749836
667,-10.0,1600,0.29491110265247616,4.225080492434998,0.012855248249763083
668,-6.850000083446503,1600,0.2946161915498237,4.172310836031763,0.013462852234672324
669,0.0,1600,0.2943215753582739,4.258458067166361,0.009228407982832476
670,0.0,1600,0.29402725378291567,4.1966997759111875,0.010211069269435867
671,0.0,1600,0.29373322652913275,4.201338994237356,0.010476558531791118
672,0.0,1600,0.2934394933026036,4.248676927352385,0.011743651483166861
673,-9.900000154972076,1600,0.293146053809301,4.172799060773443,0.00829130553760784
674,-28.450000382959843,1600,0.29285290775549166,4.203922125585301,0.03590613686120898
675,-59.600000873208046,1600,0.2925600548477362,4.221102096351476,0.05578084471478068
676,-55.850000854581594,1600,0.29226749479288844,4.2215346561332066,0.05422789356395499
677,-7.0,1600,0.29197522729809555,4.3192456095249545,0.016315774454883573
678,-28.150000352412462,1600,0.2916832520707975,4.211145890351799,0.03074416821520497
679,-87.40000125393271,1600,0.2913915688187267,4.228613009057801,0.05357651984501702
680,-49.60000065714121,1600,0.29110017724990794,4.272063602915858,0.04467615260986561
681,-123.0000018067658,1600,0.290809077072658,4.314654054181605,0.07711848557051608
682,-48.550000589340925,1600,0.29051826799558533,4.335148927602156,0.05291607903866627
683,-74.05000101774931,1600,0.29022774972758975,4.324166322530765,0.07474298203527578
684,-149.8000022098422,1600,0.28993752197786216,4.398209782241751,0.10944031017089165
685,-104.1500015668571,1600,0.2896475844558843,4.446213674333381,0.061733390684298256
686,-112.90000166371465,1600,0.2893579368714284,4.531016169862423,0.08570561439480946
687,-80.20000117644668,1600,0.289068578934557,4.484041131366469,0.08538105524669055
688,-94.20000138506293,1600,0.28877951035562244,4.436640702842569,0.06662506808572237
689,-67.05000092834234,1600,0.28849073084526683,4.402989300721793,0.0443924361420531
690,-85.3000012151897,1600,0.2882022401144216,4.4519334364675505,0.0854556162802246
691,-92.50000143051147,1600,0.28791403787430714,4.422180831421098,0.08268184355160205
692,-59.5500009059906,1600,0.2876261238364328,4.438557429296979,0.04943199036505737
693,-108.20000158250332,1600,0.2873384977125964,4.568883856014009,0.07497634939372984
694,-77.20000107586384,1600,0.2870511592148838,4.457656422918934,0.06744260591648168
695,-55.75000078603625,1600,0.2867641080556689,4.475073986878606,0.04852108082255073
696,-158.70000226795673,1600,0.2864773439476132,4.600352201485914,0.12481958634708147
697,-1.0,1600,0.2861908666036656,4.5016681838085475,0.008508657467684784
698,-38.45000061392784,1600,0.28590467573706196,4.525399409597296,0.01636480164744658
699,-3.0,1600,0.2856187710613249,4.5375815525945455,0.009046713734476703
700,-10.250000067055225,1600,0.28533315229026357,4.512843754790222,0.014242522860991425
701,-30.850000448524952,1600,0.2850478191379733,4.510950141775493,0.030535254598729085
702,-80.95000117272139,1600,0.2847627713188353,4.607754939269218,0.04270353419477408
703,-42.25000059977174,1600,0.2844780085475165,4.595883818259941,0.04654187207917218
704,-153.65000217407942,1600,0.28419353053896895,4.602809201917048,0.1091428455429061
705,-37.05000074207783,1600,0.28390933700842996,4.571190811037706,0.06442517348553384
706,-45.200000774115324,1600,0.2836254276714215,4.619757596686721,0.0342519187440326
707,-62.50000100210309,1600,0.2833418022437501,4.592089583070099,0.05027683056445363
708,-45.30000079423189,1600,0.28305846044150634,4.6050480405270395,0.07720571612539316
709,-45.850000984966755,1600,0.2827754019810648,4.610716526525295,0.0975910164591639
710,-48.95000081881881,1600,0.28249262657908375,4.630586876879066,0.043659084721756856
711,-77.35000124946237,1600,0.28221013395250466,4.633512924678135,0.06891037575054525
712,-56.75000086799264,1600,0.28192792381855214,4.6548907201055805,0.030493655944786414
713,-135.4000019542873,1600,0.2816459958947336,4.717737097113967,0.09558509104007024
714,0.0,1600,0.28136434989883885,4.671829010911937,0.007672755408563581
715,-80.55000114068389,1600,0.28108298554894,4.740014253660402,0.07907836509190733
716,-42.40000059828162,1600,0.28080190256339105,4.6910733832662705,0.009245566151937517
717,-25.000000435858965,1600,0.28052110066082764,4.689400909963381,0.03911090980277339
718,-71.60000105202198,1600,0.2802405795601668,4.709766179258938,0.06625504354005
719,-12.300000131130219,1600,0.2799603389806066,4.706266960816043,0.0174437371794335
720,-103.10000153630972,1600,0.27968037864162604,4.714785481948607,0.08054766558818416
721,-38.60000093653798,1600,0.2794006982629844,4.7264392689459145,0.08598470194018347
722,-22.600000470876694,1600,0.2791212975647214,4.747781645902196,0.050876853092655154
723,37.09999996423721,1600,0.2788421762671567,4.728663625473656,0.0638271694883631
724,-97.30000154674053,1600,0.2785633340908895,4.746491838143859,0.08199554554927702
725,-105.85000161454082,1600,0.27828477075679864,4.7725919656914915,0.08274181176970921
726,-127.85000172629952,1600,0.27800648598604183,4.814469097750588,0.10147505481485433
727,-27.70000034198165,1600,0.2777284795000558,4.7913949748722136,0.036098112903549646
728,-144.85000221058726,1600,0.2774507510205557,4.826788316857028,0.09894667055065123
729,-67.25000098347664,1600,0.2771733002695352,4.823144260142232,0.04836768971183626
730,-113.20000170171261,1600,0.27689612696926563,4.84848780918849,0.07735052912075241
731,-56.25000074878335,1600,0.2766192308422964,4.856452525164912,0.03693905581083986
732,-59.80000080540776,1600,0.27634261161145407,4.866401059126384,0.056242265787888726
733,-82.9000011831522,1600,0.2760662689998426,4.878226882646729,0.04688477456937126
734,-41.500000566244125,1600,0.27579020273084276,4.884928667030904,0.015270187368566258
735,-63.05000101774931,1600,0.27551441252811193,4.897300893850813,0.054714692304453076
736,-44.7500005364418,1600,0.27523889811558383,4.906178751555248,0.04756858393529048
737,-23.50000024959445,1600,0.27496365921746824,4.905638892091618,0.02462846616583839
738,-65.3000008687377,1600,0.27468869555825076,4.915608197230452,0.18629488824958526
739,-27.900000385940075,1600,0.2744140068626925,4.919989534099737,0.022588705968099556
740,-111.20000165328383,1600,0.27413959285582984,4.944368015529139,0.08874525045858414
741,-40.05000087618828,1600,0.273865453262974,4.952473173659042,0.0881946968611691
742,-68.85000097751617,1600,0.27359158780971105,4.961317546482455,0.0701120405432378
743,-50.20000063255429,1600,0.27331799622190134,4.969653234420333,0.03288090096053738
744,-48.05000068619847,1600,0.27304467822567946,4.952848055481611,0.05401615760372872
745,-46.90000068023801,1600,0.27277163354745376,4.966659067985842,0.04965319834618657
746,-1.7000000327825546,1600,0.2724988619139063,4.960589535105,0.01254515589903539
747,0.0,1600,0.27222636305199244,4.974304432847168,0.009179386442188534
748,-110.70000165328383,1600,0.2719541366889404,4.986912359941712,0.09001218390845664
749,-94.25000128522515,1600,0.27168218255225146,5.023210940551454,0.05539612165486429
750,13.299999684095383,1600,0.2714105003696992,5.020147590017085,0.07368909917838344
751,-28.95000058040023,1600,0.2711390898693295,5.018355403022298,0.06077565714404119
752,-62.45000118017197,1600,0.2708679507794602,5.026624663383108,0.11129237293944053
753,-18.150000154972076,1600,0.2705970828286807,5.021465914663384,0.022273312671815298
754,-77.25000117346644,1600,0.27032648574585205,5.012858566114671,0.07429431009955038
755,-57.15000084787607,1600,0.2700561592601062,5.024074141314323,0.05556802132555756
756,-90.25000130012631,1600,0.26978610310084605,5.017926069300779,0.08971675854882875
757,-30.80000038072467,1600,0.2695163169977452,5.066833894612424,0.029249658927335886
758,-109.65000162273645,1600,0.26924680068074747,5.058926776014119,0.08247821260630463
759,-77.0500010959804,1600,0.2689775538800667,5.067652260511325,0.0809515216503439
760,-74.45000107586384,1600,0.26870857632618667,5.0825902182010845,0.07316462391024998
761,-74.05000104010105,1600,0.2684398677498605,5.109646294776459,0.05374458644834251
762,-1.9000000208616257,1600,0.2681714278821106,5.111584076573645,0.010061349631629872
763,-124.80000184103847,1600,0.2679032564542285,5.1395498602200895,0.08759907593525383
764,-66.700000975281,1600,0.2676353531977743,5.1531115269483,0.06886076690181386
765,0.0,1600,0.2673677178445765,5.140359729220449,0.007926523080923537
766,-4.1500000059604645,1600,0.26710035012673194,5.121103749234022,0.015256760474011742
767,-55.10000067576766,1600,0.2668332497766052,5.16176795957405,0.05518408412898131
768,-49.45000071451068,1600,0.2665664165268286,5.164198144855891,0.051729858517537496
769,-61.80000103265047,1600,0.2662998501103018,5.121188233981899,0.08274106096156249
770,-105.30000151693821,1600,0.2660335502601915,5.12395754865919,0.06350888402820594
771,-134.35000199079514,1600,0.2657675167099313,5.1551345006336176,0.10301754607382176
772,-72.45000103861094,1600,0.2655017491932214,5.19049555311592,0.07608281620013432
773,-99.70000150799751,1600,0.2652362474440282,5.191179965567107,0.08500045299157954
774,-138.05000204592943,1600,0.26497101119658417,5.217680034702576,0.09343139963138328
775,-79.80000116676092,1600,0.26470604018538757,5.271207917542627,0.056345763456742415
776,-50.40000073611736,1600,0.26444133414520216,5.2804506337433,0.030021018227349785
777,-31.750000435858965,1600,0.26417689281105694,5.275802009346879,0.03185940662414379
778,-47.70000062137842,1600,0.2639127159182459,5.293958712735909,0.023643220859900893
779,-56.450000781565905,1600,0.26364880320232764,5.2819140435497,0.020606346687533975
780,-150.55000220611691,1600,0.2633851543991253,5.306285606482419,0.1024172403864342
781,-124.50000186264515,1600,0.2631217692447262,5.291443969845398,0.0863623443086502
782,-2.300000011920929,1600,0.2628586474754815,5.355022566871588,0.008743127656360528
783,-52.90000071004033,1600,0.262595788828006,5.30343961449915,0.05568225516292747
784,-80.40000117197633,1600,0.262333193039178,5.317075630573447,0.07577071664575417
785,-84.25000120699406,1600,0.2620708598461388,5.3067156928434285,0.08261046121665605
786,-101.70000148192048,1600,0.2618087889862927,5.353210024469853,0.0892238554233711
787,-95.60000130906701,1600,0.2615469801973064,5.365339821335544,0.09381158864455941
788,-133.55000197142363,1600,0.26128543321710906,5.431226460790671,0.08557876005349865
789,-126.7500017657876,1600,0.26102414778389194,5.396211967194149,0.10108811249171987
790,-52.35000076144934,1600,0.26076312363610804,5.459551237902577,0.015145481562127642
791,-16.550000119954348,1600,0.26050236051247194,5.379451221854008,0.012134720868606537
792,-120.10000176355243,1600,0.2602418581519595,5.431722183239172,0.08264818063113964
793,-59.200000803917646,1600,0.25998161629380756,5.489095276912734,0.06287548226768702
794,-87.10000127926469,1600,0.25972163467751375,5.513123493001389,0.08038258234416068
795,-29.650000378489494,1600,0.2594619130428362,5.4340157125911555,0.02367241699706433
796,-84.80000123009086,1600,0.2592024511297934,5.457358032589007,0.06696210662516057
797,-137.40000200644135,1600,0.2589432486786636,5.537537568106661,0.09176734840371939
798,-42.600000597536564,1600,0.25868430542998494,5.560533146046198,0.04919831621851241
799,-33.80000044032931,1600,0.25842562112455497,5.547941701940037,0.021499446508112443
800,-57.80000080168247,1600,0.29997,5.508300885636286,0.058246292534346926
801,-92.25000137835741,1600,0.29967003000000003,5.514906114118642,0.05432365951863646
802,-155.80000218749046,1600,0.29937035997000006,5.569242945225945,0.10965917194774082
803,-97.650001373142,1600,0.29907098961003004,5.614010111162308,0.030866041635569188
804,-69.35000098124146,1600,0.29877191862042,5.631746216882611,0.07390752673099975
805,-92.65000128000975,1600,0.2984731467017996,5.550001611619758,0.08271558568049012
806,-63.450000904500484,1600,0.2981746735550978,5.6833938537126505,0.07320376536343273
807,-136.65000225231051,1600,0.2978764988815427,5.637910523904972,0.032035110518618425
808,-106.20000157132745,1600,0.2975786223826612,5.58744945165625,0.08549300894555578
809,-94.20000149682164,1600,0.29728104376027853,5.641801476081195,0.10375975455547569
810,-7.0999999940395355,1600,0.2969837627165183,5.730166280558008,0.011477061825659269
811,-123.15000165253878,1600,0.29668677895380174,5.693354283979308,0.07588790203463922
812,3.0,1600,0.29639009217484796,5.7784910767654365,0.01610613368829514
813,-35.65000053495169,1600,0.2960937020826731,5.764671881446612,0.06295429211451314
814,-134.05000200867653,1600,0.29579760838059044,5.642817235343789,0.09546897250371325
815,-140.55000211298466,1600,0.2955018107722098,5.672776437787917,0.09717099773237846
816,-132.10000197216868,1600,0.2952063089614376,5.698777129545,0.09861793577257122
817,-122.55000180378556,1600,0.29491110265247616,5.741870237840535,0.08698853883860466
818,-108.50000160187483,1600,0.2946161915498237,5.84422672833078,0.07752931166473566
819,-2.0,1600,0.2943215753582739,5.791656487701988,0.011409914787576234
820,-125.75000189617276,1600,0.29402725378291567,5.763916181549729,0.08834151215429384
821,-55.5500006377697,1600,0.29373322652913275,5.800014480942474,0.05209701741011092
822,-139.8000018261373,1600,0.2934394933026036,5.8539050234836285,0.0859415135285046
823,-87.00000125542283,1600,0.293146053809301,5.785190586480235,0.05477621769380764
824,-75.90000115707517,1600,0.29285290775549166,5.804387885158682,0.07883444083979312
825,-138.25000188872218,1600,0.2925600548477362,5.878099335738976,0.10637155015921042
826,-127.80000185593963,1600,0.29226749479288844,5.944572643251137,0.08700662484177582
827,-113.50000160932541,1600,0.29197522729809555,5.876443774614308,0.08940072806189281
828,-78.00000115856528,1600,0.2916832520707975,5.988710628024416,0.08357799736978741
829,-44.60000053793192,1600,0.2913915688187267,5.868315286247588,0.038035437477165215
830,-19.050000201910734,1600,0.29110017724990794,5.997962890770278,0.015268711809625874
831,-60.50000078231096,1600,0.290809077072658,5.898510258138505,0.06439367177008401
832,-40.80000076442957,1600,0.29051826799558533,6.004996532319556,0.06297877982249186
833,-32.15000056102872,1600,0.29022774972758975,6.032705726582517,0.04231312220664112
834,-75.10000099614263,1600,0.28993752197786216,5.912784888224803,0.06672086905407598
835,-142.20000207796693,1600,0.2896475844558843,5.943669332895615,0.10435957492596122
836,-16.750000230968,1600,0.2893579368714284,5.969083045638292,0.008499133783193223
837,-95.50000128149986,1600,0.289068578934557,6.008966602521416,0.09477848168685256
838,-99.15000154823065,1600,0.28877951035562244,6.092341132864714,0.08542938413167447
839,-35.55000043660402,1600,0.28849073084526683,6.0793141467543395,0.042832341481710626
840,-135.70000202581286,1600,0.2882022401144216,6.112315253712881,0.0974052760875079
841,-85.30000114813447,1600,0.28791403787430714,6.018242406948661,0.08850279267066309
842,-5.000000007450581,1600,0.2876261238364328,6.117365097216404,0.014412933977597324
843,-7.450000047683716,1600,0.2873384977125964,6.146003485642648,0.009815277152966196
844,-60.55000078678131,1600,0.2870511592148838,6.119199979049994,0.06679765549477003
845,-39.60000056400895,1600,0.2867641080556689,6.1741113880760565,0.021277813475487007
846,0.0,1600,0.2864773439476132,6.072998896850977,0.011461910971922428
847,-2.9000000208616257,1600,0.2861908666036656,6.13533516886359,0.015093834859642708
848,-27.800000339746475,1600,0.28590467573706196,6.135415014544282,0.033785996217293106
849,-11.400000043213367,1600,0.2856187710613249,6.160043873212737,0.015250117304124707
850,-23.500000447034836,1600,0.28533315229026357,6.167016877268129,0.07124096771472609
851,-75.80000122264028,1600,0.2850478191379733,6.196643660930337,0.08731227588781763
852,-108.20000163465738,1600,0.2847627713188353,6.192001184247989,0.07626139200679655
853,-8.700000088661909,1600,0.2844780085475165,6.046064035045007,0.01934890119392528
854,-31.30000051856041,1600,0.28419353053896895,6.209073596598188,0.06050193866378865
855,-97.35000143572688,1600,0.28390933700842996,6.209041895452294,0.0859261979037916
856,-127.55000190809369,1600,0.2836254276714215,6.238538380076707,0.09029811700812107
857,-112.80000167712569,1600,0.2833418022437501,6.216457762730551,0.07493773389492424
858,-36.75000046938658,1600,0.28305846044150634,6.242495627703805,0.019211756223198533
859,-130.95000183209777,1600,0.2827754019810648,6.275673643343951,0.09853756432398973
860,-50.65000067651272,1600,0.28249262657908375,6.2932307827284815,0.057245452440454064
861,0.0,1600,0.28221013395250466,6.3136917393699346,0.010487406558306845
862,-86.25000128522515,1600,0.28192792381855214,6.309507019488399,0.09303315462772585
863,-118.60000170767307,1600,0.2816459958947336,6.335277121918969,0.09516421078585392
864,-74.55000103637576,1600,0.28136434989883885,6.289434656104298,0.06258417311035723
865,-13.85000018402934,1600,0.28108298554894,6.344243196853476,0.012045233718778886
866,-53.550000716000795,1600,0.28080190256339105,6.312793729731683,0.041439680311211986
867,-76.50000108778477,1600,0.28052110066082764,6.237652135405295,0.07591480987402192
868,-114.85000167042017,1600,0.2802405795601668,6.176900183304397,0.07257701666575465
869,-62.50000088661909,1600,0.2799603389806066,6.410702770480269,0.06834198477085945
870,-63.650000870227814,1600,0.27968037864162604,6.246126093221416,0.07104056213521236
871,-123.5500017516315,1600,0.2794006982629844,6.225878554253733,0.10488996457983665
872,-110.50000163167715,1600,0.2791212975647214,6.450694208246474,0.06878324863086153
873,-45.00000073760748,1600,0.2788421762671567,6.453792496305342,0.05749017038869319
874,-97.90000144019723,1600,0.2785633340908895,6.48322950149729,0.06737308696681504
875,-96.60000139474869,1600,0.27828477075679864,6.3627210375436425,0.09984032870485807
876,-112.30000160634518,1600,0.27800648598604183,6.297413765239165,0.08097029723064153
877,-121.30000188201666,1600,0.2777284795000558,6.396150961082572,0.0864995478218806
878,-104.65000155568123,1600,0.2774507510205557,6.328755109836501,0.10605351338981955
879,-129.80000195279717,1600,0.2771733002695352,6.32682810637115,0.09576175653355502
880,-113.10000167042017,1600,0.27689612696926563,6.372393831298185,0.08408049360016849
881,-91.40000110864639,1600,0.2766192308422964,6.386262141644856,0.08754439030556667
882,-112.40000152215362,1600,0.27634261161145407,6.637814226308272,0.10838754344425812
883,-25.450000252574682,1600,0.2760662689998426,6.640274045994655,0.034786024842043524
884,-172.70000255852938,1600,0.27579020273084276,6.642781902550467,0.0644844377026512
885,-129.50000186264515,1600,0.27551441252811193,6.443563746065609,0.08768711788156647
886,-73.35000099614263,1600,0.27523889811558383,6.462708909970825,0.08327984463097278
887,-92.20000137761235,1600,0.27496365921746824,6.690439118207371,0.09340227999803763
888,-100.40000143274665,1600,0.27468869555825076,6.648768949802529,0.06759116968069867
889,-133.45000190660357,1600,0.2744140068626925,6.475487812850654,0.09782760312284346
890,-141.05000207200646,1600,0.27413959285582984,6.460036789679776,0.09886699826216944
891,-123.90000180900097,1600,0.273865453262974,6.531586599300016,0.10489569578874626
892,-30.8000004068017,1600,0.27359158780971105,6.752895890215472,0.014896911615479784
893,-37.35000054165721,1600,0.27331799622190134,6.818888082248086,0.04799303095447722
894,-108.20000161603093,1600,0.27304467822567946,6.542682589717977,0.10635965440854363
895,-81.40000111609697,1600,0.27277163354745376,6.800422944575378,0.08237273975103755
896,-99.75000154599547,1600,0.2724988619139063,6.786311207491064,0.09744780530117444
897,-100.60000149533153,1600,0.27222636305199244,6.6082419270455155,0.10492823006712593
898,-142.7000020854175,1600,0.2719541366889404,6.562943390214939,0.10316709317167368
899,-106.30000149086118,1600,0.27168218255225146,6.891095291073234,0.06662429178142494
900,-140.65000198036432,1600,0.2714105003696992,6.7065851553661835,0.09275665817875253
901,-139.0000020377338,1600,0.2711390898693295,6.69056531689983,0.10715798991562196
902,-114.75000166893005,1600,0.2708679507794602,6.705874888285831,0.0884747665092296
903,-91.45000139251351,1600,0.2705970828286807,6.97350612892727,0.054121846021449156
904,-70.85000097379088,1600,0.27032648574585205,6.953695176226922,0.054366001548419605
905,-72.15000097081065,1600,0.2700561592601062,6.6778057016950205,0.07037266308388228
906,-76.8000010587275,1600,0.26978610310084605,6.9796532826354145,0.04813545933000311
907,-137.30000197142363,1600,0.2695163169977452,6.807084780084147,0.10298314021405912
908,-90.30000132322311,1600,0.26924680068074747,6.779451498568107,0.08575142931202535
909,-48.750001043081284,1600,0.2689775538800667,7.015789131220912,0.082703137463228
910,-28.200000405311584,1600,0.26870857632618667,7.0728847404368675,0.021536805819256277
911,-3.0,1600,0.2684398677498605,7.033849625229484,0.014163340860182852
912,-10.600000023841858,1600,0.2681714278821106,7.01034270130123,0.02687644329177331
913,-141.05000207945704,1600,0.2679032564542285,6.966605674450011,0.10426216917000564
914,-98.0500013306737,1600,0.2676353531977743,7.101430490503322,0.08140490361426662
915,-58.55000080540776,1600,0.2673677178445765,6.743724618927194,0.06432242395764885
916,-112.95000167191029,1600,0.26710035012673194,7.096256738391529,0.08726010664984396
917,-83.15000125020742,1600,0.2668332497766052,7.0544186117423635,0.05676522432537907
918,-90.00000128149986,1600,0.2665664165268286,6.858323478542072,0.09609312933181116
919,-113.95000157132745,1600,0.2662998501103018,6.850941177953808,0.09254035509843084
920,-11.100000131875277,1600,0.2660335502601915,7.160143078211262,0.021124779196943343
921,-43.950000651180744,1600,0.2657675167099313,7.115942985866164,0.054696768829540506
922,-86.50000121071935,1600,0.2655017491932214,7.0117216191630085,0.04754788354479598
923,-129.55000181868672,1600,0.2652362474440282,6.967279523770989,0.09601639223276173
924,-101.6000014655292,1600,0.26497101119658417,7.171395366427591,0.06385920935935074
925,-144.05000212043524,1600,0.26470604018538757,7.2020237212889535,0.1096963310526107
926,-127.1000018492341,1600,0.26444133414520216,6.961479769331041,0.08658667293686582
927,-96.3500013910234,1600,0.26417689281105694,6.981883553958231,0.09983240824906954
928,-86.90000139176846,1600,0.2639127159182459,7.342386811811569,0.07201802826210618
929,-136.9500019699335,1600,0.26364880320232764,6.996435436873697,0.1024030832296373
930,-81.95000109449029,1600,0.2633851543991253,7.2301442869103445,0.08620644103087653
931,-76.5500010997057,1600,0.2631217692447262,7.011503281732468,0.0860256289795462
932,-104.30000153556466,1600,0.2628586474754815,6.971505425447143,0.10248737019178068
933,-133.9500019773841,1600,0.262595788828006,7.066931816615462,0.09579673998260131
934,-62.40000094473362,1600,0.262333193039178,7.38238787058095,0.0663687545034927
935,-97.70000126212835,1600,0.2620708598461388,7.145951650796947,0.06421534071141695
936,-129.9500019326806,1600,0.2618087889862927,7.3939107445907775,0.10103622153884577
937,-115.70000161603093,1600,0.2615469801973064,7.124848855676857,0.07461738252175386
938,-52.450000897049904,1600,0.26128543321710906,7.339860969158429,0.0776707391357398
939,-105.00000165402889,1600,0.26102414778389194,7.4773998138073035,0.0969200200361907
940,-43.50000061839819,1600,0.26076312363610804,7.4616215489450735,0.025385563711482654
941,-91.50000127032399,1600,0.26050236051247194,7.501920623484985,0.07387098697539012
942,-2.0,1600,0.2602418581519595,7.131433416157344,0.019166021733847752
